Name_of_App,Rating,Company,App_Detail_Web_Page_URL
My Diary - Daily Diary Journal,"4.8
star",Dairy App & Notes & Audio Editor & Voice Recorder,https://play.google.com/store/apps/details?id=mydiary.journal.diary.diarywithlock.diaryjournal.secretdiary
新三國 漢室復興,"3.9
star",Morefun Technology Limited,https://play.google.com/store/apps/details?id=com.gamemorefun.sgztw
Gratitude & Self-Care Journal,"4.9
star",SimpleInnovation,https://play.google.com/store/apps/details?id=com.gratitude.journal.selfcare.mental.health.free
三國名將傳：三國趙雲開局、七日領關羽，3D國戰策略卡牌SLG,"4.3
star",Ardelia JEFFERSON,https://play.google.com/store/apps/details?id=com.chuanglian.sgfml
Gratitude: Self-Care Journal,"4.9
star",Hapjoy Technologies,https://play.google.com/store/apps/details?id=com.northstar.gratitude
Suspects: Mystery Mansion,"4.2
star",Wildlife Studios,https://play.google.com/store/apps/details?id=com.wildlifestudios.free.online.games.suspects
FeatherNotes: Journal & Diary,"4.2
star",Intellect Software,https://play.google.com/store/apps/details?id=com.feathernotes.journal.diary
Mentor.AI,"3.2
star",ProApp - Learn Design,https://play.google.com/store/apps/details?id=app.mentor.ai
Christian Journal -Bible& More,"4.8
star",Verselingo Communications Limited,https://play.google.com/store/apps/details?id=com.bzn.xtian.journal
Rainbow Six Mobile,,Ubisoft Entertainment,https://play.google.com/store/apps/details?id=com.ubisoft.rainbowsixmobile.r6.fps.pvp.shooter
Defense Legend 5: Survivor TD,"4.5
star",GCenter,https://play.google.com/store/apps/details?id=com.Gcenter.DefenseLegend.TowerDefense.TD.survivor.V5
Unicorn Diary (lock - PIN),"4.6
star",DOSA Apps,https://play.google.com/store/apps/details?id=pl.netigen.diaryunicorn
Escapists 2: Pocket Breakout,"4.3
star
$6.99",Team17 Digital Limited,https://play.google.com/store/apps/details?id=com.team17.escapists2
Thera: Diary and mood tracker,"4.2
star","Thera, Inc.",https://play.google.com/store/apps/details?id=com.sintylapse.therapydiaries
Tacticool: PvP Action Shooter,"4.6
star",Panzerdog,https://play.google.com/store/apps/details?id=com.panzerdog.tacticool
Mood Chonk: Self-Care Journal,"2.5
star",SPARKFUL,https://play.google.com/store/apps/details?id=com.fourdesire.mood
Invincible: Guarding the Globe,"4.5
star",Ubisoft Entertainment,https://play.google.com/store/apps/details?id=com.ubisoft.invincible.guardians.globe.idle.superhero.rpg.battle.afk
mySymptoms Food Diary,"4.0
star",SkyGazer Labs Ltd,https://play.google.com/store/apps/details?id=com.sglabs.mysymptoms
Connections: Recovery Support,"4.3
star",CHESS Health,https://play.google.com/store/apps/details?id=com.cmh.achessapp
"Life : Personal Diary, Journal","4.6
star",TarrySoft,https://play.google.com/store/apps/details?id=com.hitbytes.minidiarynotes
After Inc.,"4.8
star",Ndemic Creations,https://play.google.com/store/apps/details?id=com.ndemiccreations.afterinc
Moodi: emotions & mood tracker,"4.7
star",behup,https://play.google.com/store/apps/details?id=com.moodi
My Diary Journal - Daily Note,,98 Dev,https://play.google.com/store/apps/details?id=com.mydiary.tracker.dailylife.diarywithlock
ADHD Test,"4.3
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.adhd.adhdtest
MindDiary: Mood Tracker,"4.3
star",TwoCats App,https://play.google.com/store/apps/details?id=com.twocatsapp.dailyhumor
ADHD Test: Science based & fun,"4.5
star","Mindist, Inc.",https://play.google.com/store/apps/details?id=io.mindist.test
Diaro - Diary Journal Notes,"4.5
star",Sandstorm Software FZE,https://play.google.com/store/apps/details?id=com.pixelcrater.Diaro
ADHD - Cognitive Research,"2.9
star",CogniFit Inc,https://play.google.com/store/apps/details?id=com.cognifit.android.adhd
Adult ADHD Test,,kmw,https://play.google.com/store/apps/details?id=com.bluesky2.adhdtest
"My Diary - Daily Journal, Lock","4.7
star",Habitics,https://play.google.com/store/apps/details?id=mydiary.diary.journal.lock.mood.tracker.free.secret
Breakup Diary,"3.2
star",RBE Dev,https://play.google.com/store/apps/details?id=borralloespinarrafael.breakupdiary
Magic Task: ADHD AI to do list,"3.7
star",Mobile entertainment s.r.l,https://play.google.com/store/apps/details?id=xyz.mobileentertainment.magictask
Diary with Lock: Daily Journal,"4.8
star",Tidy Notes & Diary & Focus,https://play.google.com/store/apps/details?id=diary.journal.mood.tracker.diarywithlock
ADHD Reminder,,PlanMe,https://play.google.com/store/apps/details?id=com.planmecorp.adhd_reminder
Affect: Addiction Recovery,"4.6
star",Affect Therapeutics,https://play.google.com/store/apps/details?id=com.affecttherapeutics
Haema Diary: My memory storage,"3.8
star",3월의연구소,https://play.google.com/store/apps/details?id=com.marchlab.haema
Theraview - Track ADHD Meds,,Theraview LLC,https://play.google.com/store/apps/details?id=com.theraview.androidApp
Health Diary & Report,,slowpoke agency,https://play.google.com/store/apps/details?id=de.slowpoke.hammy
Daynote | Diary with Lock,"4.7
star",Ertech Apps,https://play.google.com/store/apps/details?id=com.ertech.daynote
Healthy Minds Program,"4.9
star",Healthy Minds Innovations,https://play.google.com/store/apps/details?id=com.healthyminds
ADHD Daily Affirmations App,"4.2
star","Mindist, Inc.",https://play.google.com/store/apps/details?id=io.mindist.affirmations
Insight Timer - Meditation App,"4.7
star",Insight Network Inc,https://play.google.com/store/apps/details?id=com.spotlightsix.zentimerlite2
Quitvana - Quit Addiction,"4.2
star",Verselingo Communications Limited,https://play.google.com/store/apps/details?id=bzn.quit.smoking.addiction
Recovery Path - Addiction Help,"4.9
star",Recovery Record,https://play.google.com/store/apps/details?id=com.recoverypath
Shotsy - GLP-1 Shot Tracker,"4.4
star",Shotsy,https://play.google.com/store/apps/details?id=com.shotsy.app
Grateful Diary: Daily Journal,"4.8
star",Coding4fitness,https://play.google.com/store/apps/details?id=grateful.gratefulapp.gratitude.happiness.wellbeing.dailyjournal.journal
Heart Diary: Emotion Mood Memo,,Sage Lab.,https://play.google.com/store/apps/details?id=com.bluesky2.emotiontracker
My Diary,"4.4
star",KreoSoft,https://play.google.com/store/apps/details?id=net.kreosoft.android.mydiary
My Diary with Password Lock,"4.5
star",Eco Mobile Security,https://play.google.com/store/apps/details?id=com.eco.diarylock
My Spiritual Toolkit AA Steps,"4.9
star","LOOK BEFORE YOU LEAP NET, LLC.",https://play.google.com/store/apps/details?id=com.myspiritualtoolkit.mytoolkit
"Hearty Journal - Diary, Notes","4.4
star",Hearty Creative Inc.,https://play.google.com/store/apps/details?id=com.hearty.me
Diary & Journal with lock,"4.9
star",Dev Jeffrey,https://play.google.com/store/apps/details?id=com.zlq.diary.journal
Urine Tracker: Urinote,"4.6
star",Futasaji LLC,https://play.google.com/store/apps/details?id=net.futasaji.urine
The Mindfulness App,"4.4
star",Reflective Technologies,https://play.google.com/store/apps/details?id=se.lichtenstein.mind.en
Harrison's Manual of Medicine,"4.1
star","Unbound Medicine, Inc",https://play.google.com/store/apps/details?id=com.unbound.android.cqhm
Intuitive Eating Buddy & Diary,"4.5
star",Sagital SRL,https://play.google.com/store/apps/details?id=ro.sagital.areyouhungry
Motivated: Habit Tracker,"4.3
star",Hazel Apps SIA,https://play.google.com/store/apps/details?id=com.motivated.app
Health Diary by MedM,"4.4
star",MedM Inc,https://play.google.com/store/apps/details?id=com.medm.app.health
HypeRate,,Brainbuxx UG (haftungsbeschränkt) & Co. KG,https://play.google.com/store/apps/details?id=io.hyperate.hyperateandroid
PetVitality Pet Health Tracker,"4.6
star",Lyssa AS,https://play.google.com/store/apps/details?id=com.lyssa.petvitality
BattleTrack Initiative Tracker,"4.4
star",TechTev,https://play.google.com/store/apps/details?id=com.techtev.battletrack
Kith & Track : GPS Tracker,"4.2
star",Mobover,https://play.google.com/store/apps/details?id=com.mobover.findup
Tip Tracker- track your income,"4.5
star",Pace Apps Inc.,https://play.google.com/store/apps/details?id=com.lucaspacentrilli.android.tiptracker
Habit Tracker - Daily Planner,"4.5
star",Macy Mind,https://play.google.com/store/apps/details?id=com.habit.builder.daily.planner
"AllTrails: Hike, Bike & Run","4.7
star","AllTrails, LLC",https://play.google.com/store/apps/details?id=com.alltrails.alltrails
Quabble: Daily Mental Health,"4.6
star",museLIVE Inc.,https://play.google.com/store/apps/details?id=com.museLIVE.quabbleapp
Habit Tracker - Proddy,"3.9
star",System Two GmbH,https://play.google.com/store/apps/details?id=co.thomasmenzel.proddy
Google Fit: Activity Tracking,"3.6
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.apps.fitness
ADHD Lifehacks For Adults,"4.2
star","Mindist, Inc.",https://play.google.com/store/apps/details?id=io.mindist.care
Habit Tracker - Habit Radar,"4.6
star",Gohary,https://play.google.com/store/apps/details?id=com.gohary.habitradar
Habit Tracker & Goals - glue,,Laura Mühlbach,https://play.google.com/store/apps/details?id=com.guroo.glue
Habitify - Habit Tracker,"4.3
star",Unstatic Ltd Co,https://play.google.com/store/apps/details?id=co.unstatic.habitify
Iona: Mental Health Support,"4.5
star",Iona Mind - Mental Health Support,https://play.google.com/store/apps/details?id=com.iona.mental.health
Mental Health Tests,"4.2
star",Mind Diagnostics,https://play.google.com/store/apps/details?id=org.minddiagnostics
ATracker - Task Time Tracker,"4.3
star",Wonderapps AB,https://play.google.com/store/apps/details?id=com.wonderapps.ATracker
BetterMe: Mental Health,"4.5
star",BetterMe Ltd.,https://play.google.com/store/apps/details?id=com.gen.bettermeditation
"Tochi: Mood Tracker, Journal","4.3
star",The Lazy Hippo Development,https://play.google.com/store/apps/details?id=com.lazyhippo.tochidiary
"VOS: Mental Health, AI Therapy","4.4
star",VOS.health,https://play.google.com/store/apps/details?id=com.vos.app
WhiteFlag: Mental Health Help,"4.1
star",whiteflagapp,https://play.google.com/store/apps/details?id=com.whiteflag.whiteflag
Clockify — Time Tracker,"3.5
star",CAKE.com Inc,https://play.google.com/store/apps/details?id=me.clockify.android
Moodfit: Mental Health Fitness,"4.1
star",Roble Ridge Software LLC,https://play.google.com/store/apps/details?id=com.robleridge.Moodfit
Higher Goals: Inspiring Habits,"3.9
star",Mindful Suite,https://play.google.com/store/apps/details?id=com.mindfulsuite.goals
UpLife: Mental Health Therapy,"4.5
star",UpLife Inc.,https://play.google.com/store/apps/details?id=com.olearis.uplife
Bladderly: AI Bladder Diary,"3.4
star",Soundable Health,https://play.google.com/store/apps/details?id=com.soundable.diaryandroid.us
MindHealth: CBT Mental Health,"4.7
star",Mind Health,https://play.google.com/store/apps/details?id=com.cbt.mindhealthy
Countdown - Pretty Progress,"4.5
star",keinois OÜ,https://play.google.com/store/apps/details?id=com.keinois.prettyprogress
Habit Tracker - Mainspring,"3.8
star",Naamapps,https://play.google.com/store/apps/details?id=com.naamapps.mainspring
Qhabit: Daily habit tracker,"4.4
star",Skillfox apps,https://play.google.com/store/apps/details?id=com.skillfoxapps.qhabit
Voidpet Garden: Mental Health,"4.6
star",Voidpet,https://play.google.com/store/apps/details?id=com.voidpet
AIME Mental Health & Wellbeing,"3.9
star",CYBERLIMBIC SYSTEMS LIMITED,https://play.google.com/store/apps/details?id=com.cyberlimbic.aime
Amaha (InnerHour): self-care,"4.2
star",Amaha Health,https://play.google.com/store/apps/details?id=com.theinnerhour.b2b
Myselfland Emotional Self-Help,"4.1
star",LadoApps,https://play.google.com/store/apps/details?id=com.lado.myselfland
ModernSam: LVL up your life,"4.5
star",ModernSam,https://play.google.com/store/apps/details?id=com.modernsam.modernsam
Transparency Harm Reduction,"3.0
star",Infinite Transparency,https://play.google.com/store/apps/details?id=com.transparency.testerai.android
Minnesota Executive Function S,,Reflection Sciences,https://play.google.com/store/apps/details?id=com.reflectionsciences.mefs
Harm Reduction for Alcohol,,ahugey,https://play.google.com/store/apps/details?id=com.ahugenb.hra
Executive Function Magazine,,54MediaGroup,https://play.google.com/store/apps/details?id=com.efm.adroid
NeuroNation - Brain Training,"4.6
star",NeuroNation,https://play.google.com/store/apps/details?id=air.nn.mobile.app.main
Calorie Counter by Lose It!,"4.7
star","FitNow, Inc.",https://play.google.com/store/apps/details?id=com.fitnow.loseit
Peak – Brain Games & Training,"4.2
star",Synaptic Labs,https://play.google.com/store/apps/details?id=com.brainbow.peak.app
Elevate - Brain Training Games,"4.6
star",Elevate  Labs,https://play.google.com/store/apps/details?id=com.wonder
Lumosity: Brain Training Games,"4.5
star","Lumos Labs, Inc.",https://play.google.com/store/apps/details?id=com.lumoslabs.lumosity
Harmony Mobile Protect,"4.5
star","Check Point Software Technologies, Ltd.",https://play.google.com/store/apps/details?id=com.lacoon.security.fox
Executive,,ABOSS,https://play.google.com/store/apps/details?id=executive.aboss.in
Coursera: Grow your career,"4.7
star","Coursera, Inc.",https://play.google.com/store/apps/details?id=org.coursera.android
Personal Training Coach,"4.4
star",MaxTrainingTech,https://play.google.com/store/apps/details?id=com.maxworkoutcoach.workouttrainer.workouttrainer
Progress,"4.3
star",Progress App,https://play.google.com/store/apps/details?id=jp.moo.myworks.progressofproject
Inventory Management App -Zoho,"4.7
star",Zoho Corporation,https://play.google.com/store/apps/details?id=com.zoho.inventory
Impulse - Brain Training Games,"4.5
star",GMRD Apps Limited,https://play.google.com/store/apps/details?id=gen.tech.impulse.android
Safety Plan,"4.4
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.safetyplan
Minplan safety plan,,Minplan.org,https://play.google.com/store/apps/details?id=com.minplan.minplan_app
UrSafe: Safety & Security App,"3.8
star",UrSafe,https://play.google.com/store/apps/details?id=com.ursafe
LiveSafe,"3.1
star",LiveSafe Android,https://play.google.com/store/apps/details?id=com.livesafe.activities
Google Maps,"3.2
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.apps.maps
WhatsApp Messenger,"4.4
star",WhatsApp LLC,https://play.google.com/store/apps/details?id=com.whatsapp
Safesite Safety Management App,"4.0
star","Safesite Solutions, Inc.",https://play.google.com/store/apps/details?id=com.safesiteapp.harness
Google Calendar,"4.6
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.calendar
Google Photos,"4.4
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.apps.photos
Gmail,"4.2
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.gm
Messenger,"4.7
star","Meta Platforms, Inc.",https://play.google.com/store/apps/details?id=com.facebook.orca
Spotify: Music and Podcasts,"4.3
star",Spotify AB,https://play.google.com/store/apps/details?id=com.spotify.music
Files by Google,"4.5
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.apps.nbu.files
Google Home,"4.1
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.apps.chromecast.app
Uber - Request a ride,"4.4
star","Uber Technologies, Inc.",https://play.google.com/store/apps/details?id=com.ubercab
Safetymint Safety Management,,Niyati Technologies,https://play.google.com/store/apps/details?id=com.safetymint
Tinder Dating App: Chat & Date,"3.8
star",Tinder LLC,https://play.google.com/store/apps/details?id=com.tinder
Truecaller: Spam Call Blocker,"4.4
star",Truecaller,https://play.google.com/store/apps/details?id=com.truecaller
Google,"4.1
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox
Sanrachana Safety,,Valueadd Softtech & Systems Pvt. Ltd.,https://play.google.com/store/apps/details?id=com.vast.sanrachanasafety
Waze Navigation & Live Traffic,"4.1
star",Waze,https://play.google.com/store/apps/details?id=com.waze
Microsoft Outlook,"4.5
star",Microsoft Corporation,https://play.google.com/store/apps/details?id=com.microsoft.office.outlook
Bipolar Test,"4.3
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.bipolar.test
Life360: Stay Connected & Safe,"4.5
star",Life360,https://play.google.com/store/apps/details?id=com.life360.android.safetymapd
